plant_id,Scientific_Name,Common_Name,Family,Traditional_System,Primary_Use,Toxicity_Level,Evidence_Level
5c0b9981-4e8c-4c8e-a886-a1ae6b88695c,Uncaria vjxazoa,Green Yunnan Uncaria Fruit (Sleep),Asteraceae,Western Herbal,Cardiovascular,Moderate,Traditional
d5d04dc2-71f7-45d2-82f5-aaadcfc5cdb5,Ficus gbhoqaz,Golden Mediterranean Ficus Resin (Sleep),Zingiberaceae,Ayurveda,Inflammation,High,Clinical
eb16a91f-51d0-44f6-9700-f0706e2f9f6f,Artemisia snmaagn,Black Yunnan Artemisia Resin (Respiratory),Fabaceae,Western Herbal,Cardiovascular,Low,Preclinical
6b915087-fd5a-4a64-b78d-f6e19b0a4162,Aegle ejaxchg,White Mediterranean Aegle Extract (Immune),Rutaceae,Amazonian,Stress,High,Traditional
c6593119-e01a-4ac6-aa26-ef0e3971ac06,Echinacea luwxzcd,Black Amazon Echinacea Fruit (Cardiovascular),Asteraceae,Amazonian,Inflammation,Low,Preclinical
757c6a61-eb71-43a1-8f7c-4a8991fd52f4,Terminalia eqdpnzl,Green Yunnan Terminalia Flower (Metabolic),Rutaceae,Western Herbal,Liver,Moderate,Clinical
caea201d-613f-455f-a6ca-4575238c62e8,Lavandula sudcdoy,Purifying Saharan Lavandula Resin (Digestive),Apiaceae,Unani,Metabolic,Low,Traditional
251cb37c-ef22-4c8e-a3e7-51801c6eb1c0,Inula qlrnafy,Ancient Balkan Inula Fruit (Digestive),Araliaceae,Amazonian,Sleep,High,Clinical
e54f5118-e21b-4e58-a957-c228326fa055,Acacia kanvvkl,Restorative Sichuan Acacia Rhizome (Immune),Euphorbiaceae,Unani,Respiratory,Low,Clinical
7dcdb1ea-dbae-4793-8a69-ac4a843ebecd,Berberis opclqzf,Green Himalayan Berberis Root (Immune),Araliaceae,African Traditional,Diabetes,Moderate,Traditional
6265f52a-8534-40ad-b59e-49e62c5d87e7,Achillea jrlbfwt,Restorative Atlas Achillea Extract (Respiratory),Poaceae,Western Herbal,Digestive,Low,Clinical
d06bfc39-9593-4db4-8976-10f395cb7e0b,Acacia qjbpwix,Ancient Bengal Acacia Bark (Digestive),Lamiaceae,Western Herbal,Respiratory,High,Clinical
e28fb92b-9079-4c61-804e-920874b842cc,Acacia wdldbnj,Wild Bengal Acacia Rhizome (Cognitive),Rosaceae,Ayurveda,Digestive,Moderate,Clinical
a79f712b-f512-4619-9cae-339687480ee1,Asparagus dahvdnw,Ancient Nile Asparagus Flower (Digestive),Rutaceae,Amazonian,Inflammation,High,Preclinical
32d8b4d5-2986-4509-946b-12fca40d9286,Aegle eevnypc,Mountain Yunnan Aegle Elixir (Immune),Zingiberaceae,Amazonian,Diabetes,Moderate,Preclinical
f2641430-2bde-4dbf-9502-b25ebe010fbb,Curcuma crdcuge,Mountain Bengal Curcuma Elixir (Digestive),Euphorbiaceae,TCM,Liver,High,Preclinical
18a3a3cb-1031-48ff-b2ef-1ef688ed0214,Inula ehkisde,Vital Bengal Inula Leaf (Cardiovascular),Araliaceae,Unani,Immune,Moderate,Clinical
6d78575b-6e4c-45a3-88e0-ead0af17261e,Curcuma zaqsrde,Golden Balkan Curcuma Extract (Immune),Rutaceae,Amazonian,Stress,High,Preclinical
5404d139-24a3-47b0-b8c6-aa713df9382b,Berberis tlgueaq,Sacred Amazon Berberis Flower (Cognitive),Fabaceae,Ayurveda,Liver,High,Clinical
11085341-15ce-499e-9976-4a83e9a04d1c,Alpinia cacuxnt,Forest Kerala Alpinia Seed (Metabolic),Euphorbiaceae,Ayurveda,Liver,High,Preclinical
859e2e48-e3b1-4e8c-8a25-119bcff4e074,Glycyrrhiza ukasowp,Forest Himalayan Glycyrrhiza Resin (Immune),Rosaceae,African Traditional,Inflammation,High,Clinical
6938723b-7c35-4723-82ae-4dd38b848282,Inula ivzmaro,Fragrant Amazon Inula Flower (Cognitive),Zingiberaceae,Amazonian,Metabolic,Low,Clinical
df92f540-9d98-4e06-a1eb-4c25f980cc78,Taraxacum swavpkp,White Andean Taraxacum Elixir (Skin),Euphorbiaceae,TCM,Inflammation,Moderate,Preclinical
391c4257-44d8-4237-868e-3294b17999c1,Acacia klarkht,Cooling Bengal Acacia Bark (Immune),Asteraceae,Ayurveda,Stress,High,Preclinical
22321646-21ff-4106-bc03-3d51bef5e685,Aloe ipxnnar,Golden Mediterranean Aloe Bark (Liver),Rosaceae,TCM,Liver,Low,Preclinical
3711d6c0-01c2-401c-9e59-dc761f30cb51,Rauwolfia kfvygnb,Bitter Balkan Rauwolfia Root (Digestive),Asteraceae,Unani,Cardiovascular,Moderate,Preclinical
e3df7820-1f1f-4628-bce5-a12a67b3d254,Gymnema hrtflmm,Vital Andean Gymnema Bark (Respiratory),Fabaceae,Amazonian,Sleep,Moderate,Preclinical
ab60512e-ea85-42f2-876b-2747c874a929,Ginkgo brrzlkl,Green Mediterranean Ginkgo Essence (Inflammation),Asteraceae,Unani,Cognitive,Low,Clinical
af8d1d24-0299-4e87-9225-d818f1c21aa7,Rauwolfia sulvsai,River Saharan Rauwolfia Leaf (Cognitive),Zingiberaceae,Amazonian,Immune,Low,Traditional
934ba072-c82a-40d5-aa52-1ae6398b2f6e,Terminalia fezcpyl,Black Atlas Terminalia Powder (Liver),Apiaceae,African Traditional,Metabolic,Low,Clinical
66b4e3de-9162-41a5-890f-32e2ade2a994,Aloe edwluqo,Sacred Saharan Aloe Essence (Cognitive),Solanaceae,African Traditional,Skin,Low,Preclinical
090ab98c-28cd-4de9-b8d8-41c25d4ced55,Passiflora xjydivy,Healing Yunnan Passiflora Essence (Inflammation),Zingiberaceae,Amazonian,Digestive,High,Preclinical
b54ae46d-bea0-4a56-8dea-17c0a448eee0,Camellia rotywuo,Vital Nile Camellia Resin (Inflammation),Araliaceae,TCM,Stress,Moderate,Traditional
7547a8f6-f299-473a-9e58-1cf9899d915d,Silybum yaqsvll,Resilient Amazon Silybum Bark (Diabetes),Euphorbiaceae,Ayurveda,Digestive,Low,Clinical
93d64801-7b9e-4947-9fa5-377c50dd8844,Cinnamomum wvmqjct,Healing Kerala Cinnamomum Extract (Stress),Apiaceae,TCM,Diabetes,Moderate,Traditional
84ec30d2-7947-4de8-9ad2-5e0d087a9b0b,Glycyrrhiza nwxfbyc,Ancient Yunnan Glycyrrhiza Powder (Respiratory),Zingiberaceae,Unani,Stress,High,Traditional
dd6e881f-2e98-4d60-9e88-6fa26191a8c2,Plantago kuqcfcd,Ancient Sichuan Plantago Resin (Liver),Solanaceae,Amazonian,Metabolic,Moderate,Clinical
424f5b56-086b-4cbe-bf87-8708e0f73c15,Zingiber tqtenfs,Black Himalayan Zingiber Elixir (Liver),Poaceae,Western Herbal,Inflammation,High,Clinical
06d8c315-6d6a-4be2-bf99-0d72e0e577fe,Centella csaczog,Ancient Andean Centella Resin (Cognitive),Solanaceae,Amazonian,Metabolic,Low,Traditional
d18b1010-b322-482b-ab80-ffb42c696008,Berberis huwmqzl,Golden Bengal Berberis Fruit (Respiratory),Lamiaceae,African Traditional,Respiratory,High,Traditional
4c655b2e-1ba2-4afb-9284-56a3d3ce78fd,Trigonella wqaxkuw,Gentle Amazon Trigonella Fruit (Sleep),Zingiberaceae,Ayurveda,Cognitive,Moderate,Preclinical
a20e4322-2baf-45d4-ae23-23c20f6d04c9,Centella pbaovpo,Cooling Sichuan Centella Extract (Cardiovascular),Araliaceae,Western Herbal,Cognitive,Moderate,Preclinical
a21e7ce5-2d4c-4091-b145-27acb2e32bc0,Phyllanthus tqirtdg,River Saharan Phyllanthus Root (Stress),Solanaceae,Amazonian,Immune,High,Clinical
8500a6db-4db6-470d-8361-0690728cc632,Valeriana uynfrmk,Black Balkan Valeriana Fruit (Sleep),Araliaceae,TCM,Cognitive,Low,Preclinical
dbbe435d-5e17-460d-9456-7f86b263cac2,Zingiber jnmkefs,Fragrant Kerala Zingiber Extract (Diabetes),Araliaceae,Ayurveda,Liver,High,Traditional
ba909aab-8761-41e7-8eca-b298fb3bb49b,Achillea lasgdsn,Wild Mediterranean Achillea Elixir (Liver),Euphorbiaceae,Amazonian,Sleep,Low,Preclinical
15c0c86d-4f9b-4d60-95c4-47f3cb7dce9e,Azadirachta mwoyccm,Sacred Saharan Azadirachta Essence (Respiratory),Euphorbiaceae,Western Herbal,Respiratory,High,Traditional
12988add-4389-4074-a10a-e63a607327c5,Taraxacum isfintj,Sacred Bengal Taraxacum Fruit (Cardiovascular),Rutaceae,Ayurveda,Diabetes,High,Traditional
cf3edb3c-4c72-4d83-9c58-f4e023680476,Harpagophytum rcuhngt,Wild Bengal Harpagophytum Leaf (Digestive),Asteraceae,Western Herbal,Sleep,Moderate,Preclinical
8e4d2642-5b42-448f-9e1c-a764ebce0a22,Ficus ynjlwut,Calming Saharan Ficus Powder (Respiratory),Rutaceae,Ayurveda,Cognitive,Moderate,Clinical
317ec856-01a0-4c66-aa29-3c95054182f3,Scutellaria dwkbezj,Vital Saharan Scutellaria Fruit (Digestive),Fabaceae,Unani,Metabolic,Low,Traditional
95ab4f63-b29f-4554-8710-8f8fa4ca51a1,Valeriana hfovryt,Wild Bengal Valeriana Root (Liver),Fabaceae,Amazonian,Stress,Low,Clinical
f6c0e67a-a8c9-4d02-9934-d13acd39a734,Terminalia aqbcfqm,Bright Bengal Terminalia Leaf (Immune),Euphorbiaceae,Amazonian,Stress,Moderate,Traditional
57d91487-cd3d-42b8-8bfd-3de7e1aecf37,Berberis kgdptgc,Bright Sichuan Berberis Fruit (Immune),Araliaceae,African Traditional,Skin,Moderate,Traditional
5580023a-1844-4caa-8f61-4d4780c00ae3,Moringa dtahirc,Wild Kerala Moringa Leaf (Cardiovascular),Apiaceae,African Traditional,Diabetes,High,Clinical
362ca9f9-d492-4fd2-9b98-61d65dd2d8f2,Echinacea wgukbnq,River Balkan Echinacea Root (Diabetes),Euphorbiaceae,Ayurveda,Diabetes,Moderate,Preclinical
e578f7ec-2069-41cc-88df-624f1d8fc935,Zingiber jbccylz,Gentle Andean Zingiber Fruit (Metabolic),Rutaceae,Ayurveda,Immune,Moderate,Preclinical
a9b02244-4d88-4ef2-99fa-3b78f1fc2bfc,Andrographis yqjtmhp,Cooling Balkan Andrographis Fruit (Inflammation),Solanaceae,Amazonian,Cardiovascular,Moderate,Traditional
3ec60d8f-7d7a-4d42-85eb-0841ccf0ad21,Alpinia pdvyohy,Purifying Amazon Alpinia Resin (Cardiovascular),Zingiberaceae,Unani,Metabolic,High,Clinical
a8d830db-1b99-41f6-951b-591c561a9b4d,Thymus eqaavsq,Bitter Himalayan Thymus Powder (Skin),Euphorbiaceae,Unani,Liver,Moderate,Preclinical
cd25c108-ea5c-4649-8cb8-c4f4cf9b0910,Centella msrsnsj,Cooling Atlas Centella Tonic (Digestive),Araliaceae,Ayurveda,Stress,Moderate,Traditional
84ea9655-b99c-4719-8068-b3bafbd0809e,Passiflora rpcdzsd,Purifying Nile Passiflora Resin (Metabolic),Euphorbiaceae,Ayurveda,Immune,Moderate,Clinical
696a6d6d-c255-4e5c-afbb-8465f9600ec4,Ginkgo rwcscor,Purifying Himalayan Ginkgo Extract (Liver),Rutaceae,TCM,Liver,High,Traditional
fc45b5c6-51f2-4509-9317-9508496594bb,Ginkgo zfweuow,Silver Kerala Ginkgo Elixir (Inflammation),Asteraceae,TCM,Respiratory,High,Traditional
3c461b7f-82ce-4a66-9a27-ef56eac4d2b8,Inula fpavoeu,Purifying Balkan Inula Powder (Inflammation),Araliaceae,Amazonian,Cognitive,Moderate,Traditional
ac9cea3f-babb-460d-91d9-4ab99685bf45,Trigonella vecuhmy,Purifying Amazon Trigonella Extract (Cardiovascular),Zingiberaceae,Western Herbal,Diabetes,Low,Clinical
9a14e4f2-7874-4c68-8d82-7573ff4afdce,Zingiber yukwhfo,Soothing Nile Zingiber Root (Cardiovascular),Solanaceae,Amazonian,Cognitive,High,Traditional
d1250f18-a61d-4cdf-9abd-bdb9af4571ea,Ginkgo obclcwl,Bitter Mediterranean Ginkgo Bark (Cognitive),Asteraceae,Western Herbal,Respiratory,High,Clinical
2746bc9d-4669-4b80-ab79-d5c9f3b356a2,Camellia tbkfcei,Cooling Himalayan Camellia Powder (Sleep),Solanaceae,Ayurveda,Inflammation,High,Clinical
3a1e2580-9701-4797-adcb-bbd2f5f7924b,Lavandula vkdncvs,Desert Saharan Lavandula Flower (Cognitive),Euphorbiaceae,Amazonian,Digestive,Moderate,Preclinical
3b98175e-d3e7-4b3e-a8cd-8bdada5533a7,Aloe vwcbidk,Calming Yunnan Aloe Seed (Liver),Apiaceae,Unani,Diabetes,Moderate,Clinical
903d8a84-5bfe-4430-9dca-785b2eec2d95,Phyllanthus ruafvcq,Bitter Yunnan Phyllanthus Extract (Stress),Solanaceae,Ayurveda,Cardiovascular,High,Clinical
ff0dcfea-3327-4776-a7c4-c46027c8763c,Cinnamomum efzuvki,Silver Saharan Cinnamomum Seed (Stress),Euphorbiaceae,African Traditional,Digestive,High,Clinical
e3edb173-fb56-43e4-8426-256c5160f852,Zingiber axshxou,Silver Balkan Zingiber Leaf (Immune),Poaceae,African Traditional,Sleep,High,Clinical
528a416b-65ea-4e9c-94cd-82cb59bb3126,Ephedra torxgko,Rare Himalayan Ephedra Essence (Inflammation),Euphorbiaceae,Amazonian,Immune,High,Traditional
b64e8eba-32fe-402d-b7bb-3f8d45b6e903,Aegle zoxjafb,Mountain Yunnan Aegle Resin (Liver),Euphorbiaceae,Ayurveda,Sleep,Moderate,Preclinical
89dc6091-c9a3-44cb-8842-c2c0a4af0999,Ephedra ehdrazs,Calming Himalayan Ephedra Tonic (Digestive),Asteraceae,Unani,Sleep,Low,Traditional
86e2b9b9-cb01-4ffa-a698-303caeaaa814,Scutellaria ffelths,Cooling Kerala Scutellaria Tonic (Sleep),Solanaceae,Western Herbal,Cognitive,Moderate,Traditional
74457bed-2d4c-4cdf-b72a-6961b6900ebd,Calendula lapveoz,Golden Yunnan Calendula Fruit (Inflammation),Asteraceae,Western Herbal,Immune,Low,Traditional
7459e68a-d54a-470a-a1cb-33e5c8805d21,Uncaria kflagxe,Bitter Andean Uncaria Rhizome (Liver),Asteraceae,Western Herbal,Skin,Low,Traditional
80824c74-2f61-4da7-a13b-653da210f5d3,Ocimum kggiill,Silver Atlas Ocimum Infusion (Inflammation),Lamiaceae,Western Herbal,Cardiovascular,High,Preclinical
e70a9eb2-6e28-4ad0-b356-10e9b910fa80,Adhatoda cbapaxg,Gentle Balkan Adhatoda Bark (Diabetes),Zingiberaceae,Amazonian,Diabetes,High,Clinical
3d61203f-b26a-4218-bac8-faa20591027e,Glycyrrhiza siplhkn,Strong Saharan Glycyrrhiza Fruit (Liver),Araliaceae,Western Herbal,Inflammation,Low,Preclinical
2b2a5629-9b1f-4f97-9e3e-f3a7b6870ebc,Tinospora ktjovrp,Restorative Andean Tinospora Tonic (Cardiovascular),Fabaceae,Amazonian,Respiratory,High,Preclinical
66f0de05-7f76-41f4-a2e4-39daa0593a86,Achillea dvdicog,Purifying Atlas Achillea Leaf (Metabolic),Euphorbiaceae,African Traditional,Immune,Moderate,Clinical
41ab7c25-db78-476f-ad10-4edc6fc752ff,Harpagophytum lrddhrb,Wild Amazon Harpagophytum Powder (Metabolic),Asteraceae,Western Herbal,Sleep,Low,Preclinical
cf243ea6-7e54-4efc-a987-f8422916713a,Harpagophytum cmgvpal,Black Mediterranean Harpagophytum Powder (Cognitive),Rosaceae,Amazonian,Cardiovascular,Low,Traditional
7bbbd637-4665-465f-a521-505fdc3603dc,Ephedra zmhxxax,Green Amazon Ephedra Rhizome (Diabetes),Araliaceae,Amazonian,Skin,High,Preclinical
d4e01b84-1c04-4dfe-b032-026070fd42ec,Withania upgzxbc,Restorative Andean Withania Leaf (Diabetes),Solanaceae,TCM,Sleep,High,Preclinical
14778881-d7f6-46bd-8e7d-f94ca286a053,Ginkgo itfhdjs,Healing Kerala Ginkgo Bark (Skin),Solanaceae,Amazonian,Skin,High,Traditional
c7956c13-da22-46ed-83b0-a2d50725b5e9,Ocimum cwnyldh,Bitter Sichuan Ocimum Seed (Metabolic),Asteraceae,Western Herbal,Stress,High,Preclinical
3055d5a5-0b08-49ec-aeb6-0d18e29be178,Boswellia xaatfnl,Rare Nile Boswellia Seed (Inflammation),Zingiberaceae,Unani,Stress,High,Preclinical
63c89b50-1b84-418f-87af-576fb5f7e0b6,Achillea sehkjpo,Black Saharan Achillea Extract (Inflammation),Rutaceae,Ayurveda,Immune,Moderate,Clinical
8b63c8a6-203c-4eff-b0b3-2b3ba8904c26,Tinospora xkqiwae,Wild Amazon Tinospora Tonic (Metabolic),Euphorbiaceae,African Traditional,Cardiovascular,Moderate,Preclinical
98de83eb-da11-4298-b1c3-f3e12dfc3203,Aegle ueuyukq,Ancient Amazon Aegle Powder (Sleep),Apiaceae,Unani,Diabetes,High,Traditional
d2fe4e3d-4be5-4186-867c-ef5206209cd5,Scutellaria kbuorxu,Mountain Himalayan Scutellaria Leaf (Immune),Poaceae,Ayurveda,Diabetes,High,Preclinical
3ce7c349-abc0-4403-bcb5-0f96ef6d593a,Acacia xetmuvf,Vital Yunnan Acacia Extract (Stress),Lamiaceae,Western Herbal,Sleep,High,Preclinical
11e8dd18-66bf-4e0d-bf60-ed7886658713,Cassia xzzexdk,White Yunnan Cassia Fruit (Metabolic),Fabaceae,Western Herbal,Immune,High,Preclinical
680794ee-dca9-4204-8248-51e337559efd,Andrographis dntcnnr,Desert Yunnan Andrographis Seed (Respiratory),Araliaceae,Amazonian,Inflammation,High,Preclinical
c5bbb1cd-0b96-4106-8e4c-3e4edcc97145,Ephedra ztwpkzt,Sacred Amazon Ephedra Flower (Immune),Apiaceae,Western Herbal,Respiratory,High,Preclinical
a1584984-9b8c-432c-9f14-eb9443cb3548,Ocimum gkohwpj,Silver Atlas Ocimum Flower (Cardiovascular),Rutaceae,Ayurveda,Digestive,Low,Traditional
422a3ed4-d0f1-4f8d-afbe-66184e6cf0b3,Polygonum jojyixa,Red Kerala Polygonum Seed (Metabolic),Poaceae,African Traditional,Immune,Moderate,Preclinical
d6ca7300-f739-4d49-8776-9601e12f5216,Valeriana jftpeea,Bright Bengal Valeriana Tonic (Liver),Zingiberaceae,Ayurveda,Liver,Low,Traditional
d0c99839-b326-4238-890f-51edded7c1db,Thymus mioodxo,Green Balkan Thymus Fruit (Cardiovascular),Apiaceae,Amazonian,Immune,High,Preclinical
528c053c-32ab-41c4-8424-97655ecc8688,Trigonella zwfdwlm,Mountain Kerala Trigonella Infusion (Diabetes),Araliaceae,TCM,Liver,Moderate,Clinical
9aa61483-5082-416d-9329-97e979e77e2a,Passiflora boygcdp,Vital Yunnan Passiflora Essence (Skin),Rutaceae,Ayurveda,Immune,Low,Traditional
cb5ba647-685b-4ce8-a27a-25229d62dada,Scutellaria rthaccz,Bright Mediterranean Scutellaria Rhizome (Cardiovascular),Poaceae,Unani,Skin,Low,Traditional
78d455da-81da-4728-a53b-29cbc7786ecc,Gymnema hgclxhh,Calming Bengal Gymnema Tonic (Liver),Solanaceae,African Traditional,Cardiovascular,High,Preclinical
4888c08c-1c29-412e-bad5-8c978718b90b,Scutellaria oqhdduq,Soothing Yunnan Scutellaria Extract (Sleep),Poaceae,Unani,Cognitive,Low,Clinical
adca1d3f-9a68-43e2-96bd-f897b3ba5b04,Withania himfsap,Ancient Kerala Withania Infusion (Cardiovascular),Euphorbiaceae,African Traditional,Metabolic,Low,Clinical
b8ef3ba0-41b5-4676-b8e0-b1d774aebf60,Berberis sfouvmt,Cooling Balkan Berberis Seed (Diabetes),Araliaceae,African Traditional,Respiratory,Moderate,Preclinical
4dc15c7d-a59d-4e95-b774-81d9cb8e626a,Acacia egvchzx,Cooling Atlas Acacia Resin (Stress),Lamiaceae,Ayurveda,Diabetes,Low,Preclinical
60ee9d7d-2035-4c66-96ca-dc1b18466bbc,Curcuma cfozwrn,Silver Amazon Curcuma Rhizome (Digestive),Apiaceae,African Traditional,Liver,Low,Clinical
5d7e634a-902b-4ec0-a269-be6215a79c07,Ginkgo iekweij,Resilient Yunnan Ginkgo Rhizome (Cognitive),Solanaceae,Ayurveda,Inflammation,Low,Traditional
06d5252c-bbf1-44cb-8f77-e095c2ff9509,Ginkgo tjgeehg,Cooling Bengal Ginkgo Seed (Cardiovascular),Zingiberaceae,African Traditional,Cardiovascular,Moderate,Traditional
c1832b1a-8859-4c44-a8b6-8f1e7c3bd707,Cassia bkltfjw,Green Bengal Cassia Rhizome (Digestive),Poaceae,TCM,Immune,Moderate,Preclinical
0df4820d-b95d-424b-b851-08e10f87be12,Berberis jogcvjp,Purifying Bengal Berberis Infusion (Inflammation),Araliaceae,Ayurveda,Skin,Low,Clinical
17da2558-365a-4926-bedf-80c874bd6775,Phyllanthus uvrsstx,River Andean Phyllanthus Extract (Skin),Fabaceae,TCM,Stress,Low,Clinical
df4cec94-cabb-4c64-9ef7-479312376997,Artemisia nfozeik,Green Nile Artemisia Root (Respiratory),Asteraceae,TCM,Cardiovascular,Low,Traditional
6258f139-c240-4ca0-93f4-cf20ed69d0d0,Angelica zrbnznq,Mountain Balkan Angelica Essence (Cardiovascular),Araliaceae,African Traditional,Sleep,Moderate,Clinical
a256e991-7383-4e2c-815f-c9bf37a7c1e9,Moringa mhxwdwg,Calming Andean Moringa Fruit (Liver),Euphorbiaceae,Amazonian,Respiratory,High,Traditional
8f59534a-338a-47d9-b287-2c8d06675bd9,Centella huqkwdr,Calming Bengal Centella Extract (Diabetes),Asteraceae,Ayurveda,Diabetes,Moderate,Traditional
51a9fa15-4a97-4e55-ae2d-999dcfeda931,Achillea vujeqhz,Soothing Bengal Achillea Rhizome (Cognitive),Lamiaceae,TCM,Immune,Moderate,Clinical
33482625-eacd-4643-a527-214bb667eb0f,Aegle cusruuk,Wild Balkan Aegle Essence (Skin),Asteraceae,Ayurveda,Stress,Moderate,Clinical
19127f7e-ce60-4bee-a93d-f093af94e934,Calendula slglwfx,Resilient Amazon Calendula Rhizome (Diabetes),Rosaceae,Amazonian,Sleep,Moderate,Clinical
3e2a36ab-4162-4e66-9816-d9f4a3afa2c7,Plantago fqwxtwf,Golden Balkan Plantago Bark (Digestive),Euphorbiaceae,Western Herbal,Sleep,Moderate,Traditional
81fc6e89-d937-4ce4-8e90-ba68248dfc9d,Polygonum qtcxaai,Soothing Balkan Polygonum Infusion (Sleep),Zingiberaceae,Amazonian,Cardiovascular,Low,Traditional
e36022da-65f5-4f81-9c3b-07415717e7bb,Echinacea xzgyqfp,Fragrant Bengal Echinacea Essence (Immune),Araliaceae,TCM,Cardiovascular,Moderate,Traditional
997c76e2-fd1f-4587-8303-e1c7a8f5a88d,Boswellia yynxlbe,Strong Atlas Boswellia Resin (Stress),Rutaceae,Amazonian,Metabolic,Moderate,Traditional
0511d8f4-02c4-49d3-b551-76aa1d44fe38,Taraxacum ojwwopp,Forest Bengal Taraxacum Root (Sleep),Rutaceae,TCM,Respiratory,Moderate,Clinical
4193a95f-044f-4fa3-9ec0-0d649ca66781,Adhatoda agjxqft,Fragrant Nile Adhatoda Essence (Liver),Rutaceae,Ayurveda,Liver,High,Clinical
9e5b733e-b919-4d3d-8f41-d267875cc3f2,Glycyrrhiza oggktnt,Cooling Andean Glycyrrhiza Leaf (Sleep),Fabaceae,Amazonian,Metabolic,Low,Preclinical
d5727186-b874-45c7-9563-828ef58d8e1c,Moringa esfmgzy,Rare Andean Moringa Powder (Liver),Euphorbiaceae,Western Herbal,Digestive,Moderate,Preclinical
bfddd6f3-7b2f-4664-a6ba-a51d0a0c5844,Calendula yjfqmht,Rare Balkan Calendula Flower (Liver),Solanaceae,Unani,Sleep,Low,Clinical
a618108b-6be7-4161-a9f4-325256dd6aee,Harpagophytum ywoebgw,Restorative Saharan Harpagophytum Powder (Cognitive),Fabaceae,Ayurveda,Inflammation,High,Traditional
0c55538e-1535-4164-aaa9-5f70ce9d303d,Bacopa vvgxenq,Ancient Mediterranean Bacopa Rhizome (Stress),Poaceae,Ayurveda,Cognitive,High,Clinical
89f10c57-cc7b-4160-972f-6ac25faef708,Curcuma ycrvtmq,Green Sichuan Curcuma Elixir (Liver),Rutaceae,African Traditional,Respiratory,High,Clinical
86d0d4d9-04f1-4120-92b5-d064562ae66c,Hypericum cxbceob,Forest Nile Hypericum Tonic (Immune),Zingiberaceae,Unani,Respiratory,Low,Preclinical
00a6e8bc-3567-47b1-a800-59cb8cae62d9,Trigonella ecfsygf,Desert Kerala Trigonella Extract (Diabetes),Rutaceae,TCM,Sleep,High,Preclinical
74cfdc52-751c-4ccd-ac22-a6bba76adaa3,Gymnema glcekcf,Calming Yunnan Gymnema Rhizome (Liver),Rutaceae,Ayurveda,Stress,High,Clinical
760f66b5-a95e-4c6f-b636-a1135e39fcc8,Trigonella dtgfgnc,Golden Kerala Trigonella Tonic (Skin),Araliaceae,Unani,Liver,High,Preclinical
84686c89-d7f6-46bf-ac42-32bae7d83e44,Lavandula hsbersp,Mountain Saharan Lavandula Resin (Diabetes),Solanaceae,Unani,Liver,High,Preclinical
fe6cf26b-5975-4282-a3d6-85b5bc34c60f,Aloe shvahco,Strong Sichuan Aloe Root (Cardiovascular),Solanaceae,Ayurveda,Diabetes,Moderate,Traditional
0017cf0f-61fa-48fc-86cb-bf5b7d530a4b,Panax vpsthke,Black Saharan Panax Rhizome (Stress),Zingiberaceae,African Traditional,Cardiovascular,High,Clinical
dbe14e63-4d6b-4539-b645-db71071fc484,Trigonella gchyhbg,River Andean Trigonella Bark (Cognitive),Zingiberaceae,African Traditional,Liver,High,Clinical
90ef6b75-ab63-46d5-b0b0-cb2e1dc256fb,Adhatoda shmkqkt,Fragrant Sichuan Adhatoda Rhizome (Inflammation),Rutaceae,TCM,Skin,High,Preclinical
45c6f175-d199-4f70-b69c-362e03c41970,Artemisia lyrobky,Vital Sichuan Artemisia Infusion (Inflammation),Asteraceae,TCM,Cardiovascular,Moderate,Preclinical
ac773e47-d7f1-48ed-8829-ff6150a66052,Cinnamomum egvhddf,Ancient Sichuan Cinnamomum Tonic (Digestive),Lamiaceae,African Traditional,Cardiovascular,Moderate,Traditional
d16969b8-b8a6-44ed-afa9-4129f251af67,Harpagophytum qkucvql,Restorative Sichuan Harpagophytum Flower (Cardiovascular),Rosaceae,Unani,Digestive,Moderate,Preclinical
6c5f9363-5c0c-4d86-910e-982a77b534a6,Acorus zlqdxjt,Golden Saharan Acorus Powder (Stress),Lamiaceae,Ayurveda,Digestive,High,Preclinical
43dc0f9d-d5be-47d3-9acd-cea81b6adb36,Salvia okkjgan,Resilient Amazon Salvia Powder (Immune),Asteraceae,Amazonian,Immune,Moderate,Traditional
17cab4df-1551-4467-b4f8-b28bde76a6a9,Taraxacum jiroaqy,Resilient Nile Taraxacum Bark (Immune),Poaceae,Ayurveda,Stress,Moderate,Preclinical
c18867e7-6b4a-416b-beae-e5f40f2cd5fc,Aegle qmqznft,Vital Atlas Aegle Resin (Cardiovascular),Apiaceae,African Traditional,Diabetes,Low,Clinical
e4f39e58-d0bd-45c7-a720-062752128cf7,Cassia saiglud,Silver Mediterranean Cassia Root (Sleep),Poaceae,African Traditional,Cardiovascular,Low,Clinical
2778b7ac-b091-4bf5-8c05-484ae875d2e3,Valeriana cxybqgs,Ancient Nile Valeriana Root (Skin),Solanaceae,Western Herbal,Liver,Moderate,Clinical
e47fa583-32ef-47b1-99e9-e5a0c05e7963,Acorus wyuakcj,Wild Kerala Acorus Fruit (Sleep),Poaceae,Unani,Inflammation,Low,Clinical
db2df65a-4564-4b37-9373-614a29208b13,Lavandula ciwxpjc,Black Saharan Lavandula Rhizome (Skin),Lamiaceae,Unani,Liver,Low,Preclinical
